Date,NATURAL GAS,GOLD,WTI CRUDE,BRENT CRUDE,SOYBEANS,CORN,COPPER,SILVER,LOW SULPHUR GAS OIL,LIVE CATTLE,SOYBEAN OIL,ALUMINIUM,SOYBEAN MEAL,ZINC,ULS DIESEL,NICKEL,WHEAT,SUGAR,GASOLINE,COFFEE,LEAN HOGS,HRW WHEAT,COTTON
2005-10-20,-0.043134184109200495,-0.005408342009261336,-0.02235997238954795,-0.011844615345268575,-0.007238694584383946,0.004944385845464066,-0.00722426037179788,0.0019614259312181284,-0.029541679100474935,-0.003913899321136218,-0.013667638728663757,-0.001012402010036049,-0.0017436796048267286,0.004985883687479665,-0.022996810761152287,0.004139078756887476,0.013636574949545444,-0.008561696134811036,-0.03356452140842158,0.01573334003654848,-0.014015068642869076,0.009427679255559046,-0.02009369930908174
2005-10-21,-0.008124150065011458,0.012931214672248784,-0.006575726472764191,0.009794734203824677,-0.02203588839918045,-0.006184311608784657,0.0,0.0052117381811953925,-0.020040750883446153,-0.007591769908212738,-0.021071154639472525,-0.027469317958147464,-0.014650130170849525,-0.03991060624721902,-0.0018199341282760899,-0.00787895429812964,-0.0067950431328288015,0.014511564941045923,0.026175474404647237,-0.021516488684639862,0.009090971701251884,-0.008075414005545418,0.023770849986728983
2005-10-24,0.010202592751576896,-0.004291852081541032,-0.0051260963839387,-0.004112411553092436,0.0047940819646743755,-0.009975145056819509,-0.004751930674917813,0.0016879832612773983,0.003592280468335968,-0.0022605265347988603,0.011854499534548599,0.006356640720588129,0.002947246459932327,0.01812325206231168,-0.0377794805966497,-0.010630828784002877,-0.020666636808559107,-0.014511564941045958,-0.02442972921410359,-0.0029041646742911436,0.0028753357250936046,-0.0129209550074613,-0.00847775073903258
2005-10-25,0.09765635298902156,0.016635060504532194,0.03454237194753068,0.033764179603207704,0.005203827875027044,0.0,0.0221677129462873,0.015064985874096872,0.022164027851855582,0.005360430383923454,0.0008413967681916179,0.015526070528919382,0.005868561443658786,0.02360930085867391,0.05023837884300295,-0.011000280157172259,0.006936443996657169,0.016205045447378975,0.03471104143002484,0.00531787571822076,0.004093333590999788,0.013596402517099355,0.02196683605712176
2005-10-26,-0.021002956833015434,-0.0033898337545115397,-0.02892159338679632,-0.02300496045146824,-0.011309385437512129,-0.006285375814960753,-0.0035689811390781276,0.0048444765831622,0.02767145859599167,-0.008760830373358855,-0.010568688523364698,-0.012298387138042467,-0.009406300982455559,-0.004145599171567979,-0.018046405395938995,0.006107407227279697,-0.006163347707668688,-0.0033898337545115397,-0.03801806718752083,-0.019474812180967405,-0.018553407895747834,0.006729500496939618,-0.008546283492848012
2005-10-27,-0.014925650216675593,0.005502659387308271,0.0070636844012406915,0.004575891384161166,-0.0008752735788551528,-0.002525253867194071,-0.007730574114855233,-0.002929378647062621,-0.01981115611719822,0.0019849715861048737,-0.006395246695348899,0.013062037423339662,0.0070630075844816936,0.01746049958758379,-0.0011859839665062822,0.022576209683993903,0.0030864222031893648,0.0,0.006230549750636163,-0.015358240942686981,-0.010458158485741723,0.014647399023617523,-0.049219401640233515
2005-10-28,-0.05781354622989723,0.0021083710108279804,0.0021257468555907293,0.004723355610130362,-0.01056347850956926,-0.003799877909774786,0.008830079448271995,-0.0025542798050967423,-0.010933850452700216,0.008462673918733728,-0.002140870010583746,-0.00203769810701535,-0.010020714561714664,0.006185922379038943,-0.005625589564347396,-0.008719175022567704,-0.0210206260745813,-0.014536382513640487,0.021506205220963682,-0.01813651727675931,0.0249182327904897,-0.005966209278570838,0.007453450654580972
2005-10-31,-0.06732549830616878,-0.016778560758621667,-0.024137392692704557,-0.022465206176596097,-0.0004425757983282826,-0.0038143720754706774,-0.004957322187427746,-0.031171354902939395,-0.029453266913495382,-0.00563381771825602,-0.02035142766667394,0.017690630675063008,0.00531759007832385,-0.0029254043291051003,-0.04079939284094938,-0.0016694494695410462,-0.002363136192282779,-0.024412720669885177,-0.039619576883372656,-0.017436339180728053,0.011824806488139838,-0.012713453272985184,-0.012453461071286736
2005-11-01,-0.028674310275344086,-0.013585114590306369,0.0015048911794203067,0.004636395357833991,0.017116941940697707,0.0025445306349947947,0.0027571012778251935,-0.01461820050955439,-0.011387050847042057,0.015973437567803714,0.006974744927071951,-0.002257054249710328,0.02214542714673332,-0.010142406590198176,0.019694045933731464,-0.032865013619672825,0.0,-0.007085946389485835,0.009379691693654553,0.004645169642939207,-0.013466842981884167,-0.0067567824628797625,0.004616280557814382
2005-11-02,-0.02182152731042183,0.008646832949724025,-0.0016722411923621062,0.0001713062102692186,-0.001742160719385037,-0.003819228066995384,0.007952873399052176,0.01197619104671562,-0.028812401985261454,0.0041614708412521986,-0.007850018505927061,0.005383424582092682,0.0023028219733235047,0.012743188290255489,-0.012319339726256737,0.004479290804046041,-0.012698583337127431,0.019366802490850175,-0.012610507591929696,0.03987406855235073,0.015491545030108819,-0.022626950929025794,0.0034482792789159236
2005-11-03,0.007298362366475707,-0.005828402899749191,0.03341049667881571,0.03600052349418644,0.031326311824667996,0.0012746974320005163,-0.0019138761822841644,0.008298802814695064,0.014045174703047647,0.006622540760493457,0.02976281795146165,0.008825963191458817,0.02498710350885736,0.003726813031003228,0.028039995479695903,-0.010367263481606506,0.0007984032360245593,0.006084329938674026,0.03123301968993137,0.02636871526117764,0.0012128564252092296,0.005532517569725698,-0.010767264184615554
2005-11-04,-0.02371994864387445,-0.008697597773509948,-0.019614881891344475,-0.021208108904914647,-0.01919444725614718,-0.0038289772370973508,0.010345858684790776,-0.006580702874451111,0.0018578732701181914,0.006305709721837167,-0.025394091038046514,0.004691945883701871,-0.011847811367015735,0.009977553001109432,-0.02060792528357117,0.013799270282312396,-0.006405145997260257,0.0017316021642781155,-0.012999254543639597,0.0014447389943739854,0.006443840259389786,0.011655942728361589,-0.005621804086059727
2005-11-07,0.03933863470189625,0.005444857184677881,-0.018492821880588928,-0.02063335199925353,-0.01562531790308087,-0.003843694674562827,0.0008122377595592947,0.004216635579570555,-0.02775995709691533,0.0035465867211742176,-0.011839647181787007,-0.005434795985956945,-0.011989866727935733,0.005111015757853617,-0.005638850326411467,0.039303068516720795,-0.004024150299725491,-0.01657255548178683,-0.01633202130847408,-0.009185464631383276,0.023409122890291473,-0.019271071255613927,-0.0035053589934388846
2005-11-08,-0.006760779575822238,0.004118354146452333,0.004027526840398671,-0.003970656921602383,0.0048003583343423015,0.002564103968937634,-0.005155349906724358,0.0026263967822190825,-0.010551656651460175,-0.0008173273850990331,0.006156571776858909,-0.0019836356615935084,-0.0011494254139059483,0.004133551195578366,-0.004264159521928063,0.007547824822953183,0.009630893060961366,-0.007947061692531834,0.017826231522975963,0.04649793936136692,-0.008269391482506631,0.0138028416354179,-0.00586970967201709
2005-11-09,-0.010570382283862612,0.011185317734561823,-0.013149211709079138,-0.01621798559939925,0.006941459542340984,0.0,-0.0035427206967634382,0.006926774085130567,0.022408565775209867,0.0024499808089845014,0.0065545351550690455,0.0021074823395647994,0.002297531165737988,0.002693497627793033,0.006221818787410133,-0.029191889586745706,0.0063694482854799285,-0.0071174677688639896,-0.012142603971536964,-0.008847554804165714,0.014913934201175287,0.01631579361514638,-0.010851443169368489
2005-11-10,-0.02507832412578542,0.00042771600309889226,-0.019361523171490196,-0.021322769468821307,-0.002164034603448993,-0.007712120486338919,0.021604945125614627,0.003510372193473091,0.0,0.00027184994050783384,-0.008309691375717491,0.004867391970928523,0.006861090379945161,0.0075662403833158766,-0.026097544060214094,-0.002190396831955818,-0.01680711831638129,0.023821152840230488,-0.028228453291327633,-0.0014041659222656282,-0.01649683916168022,-0.00202497537977139,-0.004174541396855785
2005-11-11,0.0287565285207707,0.0036282186850825865,-0.004682224803129614,-0.0124696655064408,0.02735213248962588,0.008991711191964086,0.018004192969431232,0.007112865423048291,-0.019039128171048046,-0.016996023152676377,-0.0013183917532583356,0.015966694931913415,0.03471793249620495,0.010621780588054918,-0.011537480158785795,-0.0013503251271137322,0.005633817718256064,0.0008714597501410787,-0.0024644931080786132,0.0018717834196808347,0.004741217889821678,0.0026990569691649835,0.01030528343128692
2005-11-14,-0.009005592832470169,-0.0006393180825106794,0.0027772973935958926,-0.0047393453638966705,-0.0046482230321031265,0.006373507872092201,0.004189584551842128,0.0028310403672344386,0.014786818432517574,0.007162565056465812,-0.010165833403748971,0.0,-0.008289630227887947,0.0,0.0039954886819288426,0.0,0.0008022463326380473,0.023246849698747473,0.0019461569554859697,-0.06869237566659052,-0.0011831987181974734,-0.01767551115872233,0.0033461304717707432
2005-11-15,-0.00379801923966072,-0.00021319688813304505,-0.012383519199035842,-0.012502461070609492,0.0033826670732726456,-0.00509555242660017,0.009621709906706407,0.0006423020324871022,-0.012387009265434354,0.006839036367791655,-0.00758086127758632,-0.026671525077470535,0.0,0.00310270183751088,-0.02902323139950041,0.004550058406101345,-0.015353836972948636,0.024381199290506896,-0.02248022051713207,-0.034126051516883964,0.007861675711400314,-0.010341353794732595,-0.012059056878694643
2005-11-16,0.06414386573959101,0.021306575442797054,0.015671572693521044,0.03544214664993198,-0.02651994598503176,-0.015444322427473631,0.00155159069141885,0.027235833840194377,-0.0057692467712450925,0.0,-0.00673705669655202,0.003729955835063789,-0.03846628082779594,-0.004657670273980944,0.028329509554128114,-0.012094704883344853,-0.0008146639961763357,0.006622540760493457,0.01186019041686772,0.0005180005295831189,-0.01181581293138087,-0.008350779217419963,-0.009793223067955324
2005-11-17,-0.031892612761615,0.016149419299578593,-0.0269671393150565,-0.020749504013909906,0.004325266258622614,-0.002597404057685506,0.005668657282068186,0.012419434345455423,0.009119333656527033,-0.005193396939907871,-0.0013528750654194987,-0.0012417734117721225,0.008041398874993657,0.011449916207924815,-0.018796887559250443,0.019131677877617735,-0.006541315229639942,-0.005792320704504322,-0.014780869559118462,0.014906469796048509,-0.015974780607734385,-0.009831539865770495,-0.0030172003176848787
2005-11-18,-0.045220926010284414,-0.0014387013066321911,-0.00355619151449013,0.0005467966963905904,-0.016536495186692004,-0.0052151356791081595,0.016310249436707076,-0.0043292788256615025,-0.026629508663329606,-0.002194788261014048,-0.006791966340712746,0.01577942010396521,-0.01498587122780478,0.011776537417622532,-0.00047153130662655,0.034541355861797254,-0.009064750986511251,-0.005826067249360691,-0.0013304066354002347,-0.012320484388040624,0.008418570465595826,0.011228188137491414,-0.006670060100371632
2005-11-21,-0.0072983397160868175,0.006764400088542063,0.02740860258031752,0.008346990941150123,0.004378290706882485,0.001306335914055457,-0.0022776170797556487,0.00814819322980071,0.018955610093442137,-0.007719917027793217,-0.0036413331085736037,0.014811488449327559,0.00982382936660695,0.001367469634958548,0.007810475151756191,0.042626816461763244,-0.011657084542212865,0.007484442422136813,0.003787002499523627,0.02297777886202868,-0.03204492401496979,-0.012640617750833825,-0.015738699937579474
2005-11-22,0.024668934551428743,0.006921851740766883,0.019564722219182814,0.019150473393104807,0.0,0.0,-0.028786361861490587,0.004539049687273501,0.010536495944520578,0.00771991702779326,0.002277386545678546,-0.014566899968225636,-0.0017266191339876265,-0.009458499195405062,0.015440288168547001,-0.026150397981836136,-0.005037794029957181,-0.0016583751727761162,0.032747039328856184,-0.004046540675935548,0.011067954754493885,-0.006380737706727764,0.02763280245901771
2005-11-23,0.0005164844739068212,-0.0012180269471771506,-0.002211825657142295,-0.0035517707379010732,-0.018074108938985034,-0.003924138456134258,0.0262495771423809,-0.004907985312192201,-0.03687948265288755,0.010110756988833021,-0.016051709010508015,0.010461109874886864,-0.016846172425854948,-0.00738464894337873,-0.027386174188114454,0.004669392362720264,0.0,0.008264509849893431,-0.006567533747085227,-0.012752021820134974,0.00852450869394397,-0.01144504624587282,-0.019221633780953554
2005-11-24,0.0,0.0,0.0,-0.01632176848569456,0.0,0.0,0.0,0.0,-0.009436374962990001,0.0,0.0,0.012506175505229764,0.0,0.01684314813878393,0.0,0.03453301432197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-25,0.0,0.0,0.0,-0.005257921640922366,-0.013886001397270226,-0.005256253888827064,0.0,0.0,-0.014576784869533168,0.007314132565920773,-0.023387408337002095,0.010934266295564729,-0.003521130398578825,0.011473555817315463,0.0,-0.0009157509797466719,0.0,0.0,0.0,0.0,0.011254138074423114,0.0007191657987054193,0.0
2005-11-28,-0.038601283696812046,0.012114018523203955,-0.02326287378472968,-0.002366003469736844,0.00719104222384645,-0.010596125631495158,0.023843518807467073,0.027059832214049964,0.001012145835394584,0.001348617871293463,0.005192364745772679,0.004481668074487865,0.009362268501613695,0.011788542099813991,-0.03224533456930119,-0.001757536844875192,0.00168208618298488,0.024391453124159048,-0.030232801938137495,-0.012916738613700688,0.007168489478612497,-0.0007191657987054853,-0.0020449904877277076
2005-11-29,0.04853457311372757,0.001604171188204726,-0.015106558138969686,-0.01025650016718911,-0.0076422039729834084,-0.008021433384575227,0.012079525654601261,-0.006847284846543031,0.005045419381199859,0.001077586311170121,-0.013747550005591322,0.0019984724220317913,-0.00818718023478714,0.005916301830403206,-0.015961883278303526,-0.0029105412703448676,0.010033528989577784,0.0,-0.014283562202537112,-0.004691173575880166,-0.010371054265487194,0.03325385995428741,0.0026576730352298756
2005-11-30,0.07000349446868727,-0.009057121388247684,0.014408964807575898,0.013349379918248236,0.007194275634027231,0.00668898815079671,0.01676627781893826,-0.0019305025300578502,-0.008592420819782691,0.006441246102857075,0.004761913760243785,0.00876942188151239,0.00876942188151239,0.008663147932753974,0.004153627992134778,-0.018736999068889554,0.011579947430959418,-0.0016077173880968524,0.030923100950137943,-0.028618805305652677,0.002402884616310316,0.026778119081392885,0.004278299283226711
2005-12-01,0.03435959140605913,0.015846284845915017,0.01986419922760804,0.01978481801576329,0.0031312930975532305,0.009290046907092734,0.04384392989473812,0.026105541119320917,0.009095565484485115,0.00984967366761688,-0.00047517225888138106,0.02732975239832601,0.0029061339837288397,0.02796780241733167,0.07293625332942562,-0.004778888016918514,0.004922077205428235,0.038663592831836104,0.041934596487182535,-0.006472514505617367,0.013508350024792299,0.004731336977514343,-0.018258790148721483
2005-12-02,0.06709244600866088,0.0015907738490834507,0.014432715082152249,0.015901395123632523,0.005345224307977379,0.002638523958181242,-0.007175126257651047,0.00528077270134978,0.021399174363865233,-0.014407933336502534,0.01181209103587905,-0.003517734123952505,0.00866806929740769,0.004255929249868215,0.01897114463128215,0.024895620556258633,-0.006568168112097044,-0.004654779544982516,0.024072134495938594,-0.018018505502678365,-0.008719833292995171,-0.012894647616675197,0.0
2005-12-05,-0.01964471858144374,0.011065119812472607,0.009896918826102224,0.011848892764757653,0.018486441951172224,0.019570096194097296,0.006252191259050092,0.01024694573799437,0.02480068759452949,-0.0018829864339715535,0.01722976266745644,0.013436661253084979,0.010303468369724575,0.012799949706755446,0.009883279010893625,0.019569799298688,0.0032894766503987053,0.030630265948243206,-0.01004228628550005,0.012048338516174355,0.0031796529173798056,0.002728514653203914,0.015408625352845061
2005-12-06,-0.012597315655101315,0.0025512721129240853,0.0005006257926837014,-0.0020808053285504002,-0.016267670239954957,-0.014313842305270098,-0.021937869292636754,0.006926834438349687,-0.029736531771293217,-0.0013471644230603163,-0.02856668144445408,0.00011215162911988336,-0.002851441909210087,-0.0002795638821674332,-0.009883279010893704,0.00045058576911331403,-0.015722293242328125,-0.012903404835907841,-0.003100777678248271,0.009211660910674935,-0.00557104504945536,-0.010959013789719543,0.001018848789102848
2005-12-07,0.015521294346536452,0.008003947073159412,-0.012253615344832403,-0.010995834674529577,-0.008904778342959722,-0.01985505330997979,0.019395397103688643,0.009845528871859145,-0.00695136860728285,0.0002695781118899831,-0.0023781224049674358,0.011484766921789855,-0.0086034370655564,0.01471022917645691,-0.020179673538481383,0.003148428387863558,-0.008375258336732383,0.022659579781272636,-0.007731675876903284,-0.007579895522769219,0.000398962702279784,-0.0027586224390797514,0.01053494346318
2005-12-08,0.09025428824679119,0.009674998069402837,0.024194055716750176,0.029228193868006295,0.013768816232539224,0.00666224982541625,0.004387491162517351,0.013128300822462318,0.0029850768434532774,-0.003510196664848893,-0.0014295928095944335,-0.007232298561857185,0.03230657838483757,0.0016517553652161062,0.026480324445114264,0.0417765571173308,-0.005904698724738333,0.01629665696029349,0.042283119846500926,0.008658062743114531,0.0031859843755463056,-0.012508849691708764,0.061169794092520935
2005-12-09,-0.04655177487445233,0.01471879769108921,-0.021158640232666115,-0.023453394374122433,0.0035226808775217864,0.007936549595736342,0.004597709248629549,0.011847685247714563,0.013813737170053264,-0.0054244776353599405,-0.012959144642505117,0.014192499007401334,0.012746085556105652,0.00452830962474761,-0.029248173057958224,0.020181172378875258,-0.008496227829085533,-0.007374664691267182,-0.016150358598706355,-0.0005389383046103813,-0.005182391506983153,-0.015504186535965199,-0.0005688821619240812
2005-12-12,0.03629527470726324,0.002653024106807954,0.031653980914396876,0.03649227184585761,0.026460012563066966,0.023438572972017596,-0.01130216159594549,-0.023382360234899115,0.0,0.005965310531182039,0.008179020817786115,-0.01519802950942014,0.03729154072087247,-0.025514417868782946,0.023229649392581632,-0.0030295580997375484,0.02194180853843673,0.03276594536211895,0.028197978523004895,0.039117037864193675,-0.0068177524961272684,-0.0028449521322312507,0.013003104157427012
2005-12-13,0.03554429569630792,-0.014103530894803292,0.0011412734588400065,0.0013449901153328341,0.022853300977438682,0.0064143901776637004,0.00808598606924046,-0.03412905707991593,0.05481476921904303,0.013426624903458043,0.001436437881655817,0.007461474563616452,0.03748486751396512,0.023870131392532166,0.03547060685343947,-0.004738842549265921,0.0149132838507176,-0.010803129913025698,0.002427688671978641,-0.01094616089749723,0.004016069654889965,0.005681833467430864,0.005228770082799276
2005-12-14,-0.04652001563489282,-0.02822571806462884,-0.008509296967469404,0.0013431835464675379,-0.008403410796379504,-0.006414390177663694,-0.021866421354536522,-0.014223304849731708,0.00647251450561752,0.009292513435856818,0.0004783544697769898,-0.013066242066046167,-0.016486720674191595,-0.013391516477085426,0.004617691214905626,-0.035357218328236684,0.017930390718429164,-0.016058739258148415,-0.0030800237581212852,-0.023330856762695414,0.004000005333346137,0.02240990139958411,-0.008416770907567149
2005-12-15,-0.06312706908208836,-0.005146488002185737,-0.014233937768534485,0.0041858579326780315,-0.008900249470264125,0.05264373348542188,0.0072642381535325375,0.02032446187242409,0.0023014969882791674,-0.00291121020745833,0.023163408587263595,0.0013480118868945657,-0.026850783923517064,-0.01582998664961916,-0.03177317627829474,-0.006484438018666046,0.02944900434798518,0.02039400616368791,-0.0033871143889575854,0.012263550123013613,0.027560799578871416,0.01512056299382523,-0.004329418527196244
2005-12-16,-0.010797507689015306,-0.000992752985336868,-0.032700923068517844,-0.04651205926761101,0.00847821949987269,0.013341616937574137,0.012990208182979678,-0.0032806121982775225,-0.053837362632325456,0.012641727482589616,-0.004683849312426314,0.010274827941098111,0.02112010921453216,0.027437136446408848,-0.03142929107395246,0.027704622389417073,0.0031323439863162024,0.02351373028047477,-0.03704688714984454,0.0,-0.0007770008160922746,0.002724797326185257,0.007142887512380204
2005-12-19,0.02963072678205069,0.00039721946897664396,-0.012478498141260029,-0.018015322973490625,0.027068069388686933,0.006006024060211949,-0.004620012837649676,0.005383908136087892,-0.027547241149789486,0.0026136972537489605,0.012596387685685566,0.0,0.036927272592218306,0.0,-0.016709264255848746,0.0,0.01088657719301468,0.009113277232865534,-0.02736465792254418,0.03897609475675815,0.003491759124843626,0.009478743954543739,0.004485150482738953
2005-12-20,0.002631299743853127,-0.018032947082876255,0.011099663038285624,0.0010687567814606593,-0.005355316609414003,0.004778981616350601,0.002543648035834377,-0.03021735918498076,0.011406024970404327,0.00883581632087331,-0.01212701429053935,-0.006241660923476056,-0.00403633242246037,-0.004958004922931874,0.00993114833646189,-0.05005651537692746,0.014587590732176903,-0.008409299731071195,-0.010465953860361714,0.04289934603409009,0.009252186278202682,0.009389740349839137,-0.007674347445290815
2005-12-21,0.013474155388357873,-0.003240181044625795,0.009953746159546745,0.009744075679530747,0.0020631325659369454,0.001191185370153232,0.006445694508029564,0.004920501976843036,0.01127739336130672,-0.011711259420901515,-0.004232312924688649,0.005797117684325915,0.015550852632276865,0.01507290800089625,0.020767565484568852,-0.006218265278161897,-0.0015255533088370686,-0.007771144724886746,0.011227471856294349,-0.01178795575204224,0.0019168110143384838,-0.008042938799460298,-0.006976553233296393
2005-12-22,-0.09922083657519988,0.019484396655839457,-0.004792888326052013,-0.003001679661742677,0.010252294024117033,0.01301023673601479,0.012314864868827905,0.017680674162829303,0.011633674592418139,-0.007620586084285988,0.008446788841968747,0.0022207426404058967,0.013350012855478807,0.02710120251061773,-0.009381146478987596,0.012848789871393991,0.009874747919758462,0.027973852042406162,0.008967537202186371,0.015686596167699473,0.0,0.012040279232080751,0.024115571869908415
2005-12-23,-0.050792476986097054,0.000596599401209618,0.002570475239341657,0.002472625774082912,0.0004079135279895376,0.00585824756836807,0.011044854754871785,0.00784960975038349,-0.02884580347353938,0.0002637478585775068,-0.005623257554362008,0.013221876176179297,-0.0009828010619080888,-0.00784005078858186,-0.020144064889706128,0.013575206608436145,0.011274076573218161,0.008925565605504306,0.00620477688688287,-0.0019474202843955666,-0.0003830683823897844,0.011897033911846064,-0.011144246093948701
2005-12-27,-0.10832291709591363,0.0098912774787427,-0.004631623341081763,-0.007080928860277096,-0.002449980808984324,0.006984894521950969,0.02194966738016674,0.019987956754140977,-0.01600034134644119,-0.0002637478585775117,-0.014198061505292538,0.0,0.001964637174164816,0.0,-0.04087574994773374,0.0,0.01630873804192391,-0.00548322141453137,-0.017077197514775686,0.034486176071169404,-0.0049932886539906475,0.01370331394152978,0.004844429075532207
2005-12-28,0.036435687582597666,0.012130847253307368,0.028142219976538086,0.023699871655386052,-0.0008179959556316983,0.0034742362681862726,-0.03844908111331079,0.013971943085048311,0.008532046738915286,0.004736850962269138,-0.006695386082984929,-0.0017528488274143605,-0.006893183375313989,0.0035954496419633975,0.02741548414774813,-0.002744910659258728,0.01604702559751746,0.0041152321451065794,0.029866048252385372,0.007504725654067792,0.003075742524718902,0.011598068152271325,0.00500603622617475
